IdEmpresa,NomeFinal,DataFechamento,IdConta,CodigoConta,ContaDescricao,ValorPadronizado
16412,4Bio,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,18394000.0
16412,4Bio,2021-12-31,103,1.02,Ativo não circulante,76760000.0
16412,4Bio,2021-12-31,178,2.01,Passivo circulante,270230000.0
16412,4Bio,2021-12-31,230,2.02,Passivo não circulante,2316000.0
16412,4Bio,2021-12-31,286,2.03,Patrimônio líquido,176978000.0
16412,4Bio,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,1271501000.0
16412,4Bio,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1113382000.0
16412,4Bio,2021-12-31,335,3.06,Despesas/Receitas operacionais,-83595000.0
16412,4Bio,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,74524000.0
16412,4Bio,2021-12-31,375,3.18,Lucro/Prejuízo do período,69532000.0
16412,4Bio,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,13089000.0
16412,4Bio,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-22522000.0
16412,4Bio,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,4901000.0
16412,4Bio,2020-12-31,55,1,Ativo total,384769000.0
16412,4Bio,2020-12-31,56,1.01,Ativo circulante,322643000.0
16412,4Bio,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,22925000.0
16412,4Bio,2020-12-31,103,1.02,Ativo não circulante,62126000.0
16412,4Bio,2020-12-31,178,2.01,Passivo circulante,217426000.0
16412,4Bio,2020-12-31,230,2.02,Passivo não circulante,59857000.0
16412,4Bio,2020-12-31,286,2.03,Patrimônio líquido,107486000.0
16412,4Bio,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,998372000.0
16412,4Bio,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-914335000.0
16412,4Bio,2020-12-31,335,3.06,Despesas/Receitas operacionais,-71048000.0
16412,4Bio,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,12989000.0
16412,4Bio,2020-12-31,375,3.18,Lucro/Prejuízo do período,25574000.0
16412,4Bio,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,-9876000.0
16412,4Bio,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-3233000.0
16412,4Bio,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,31671000.0
16412,4Bio Medicamentos,2023-12-31,55,1,Ativo total,1261090000.0
16412,4Bio Medicamentos,2023-12-31,56,1.01,Ativo circulante,927739000.0
16412,4Bio Medicamentos,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,31240000.0
16412,4Bio Medicamentos,2023-12-31,103,1.02,Ativo não circulante,333351000.0
16412,4Bio Medicamentos,2023-12-31,178,2.01,Passivo circulante,710215000.0
16412,4Bio Medicamentos,2023-12-31,230,2.02,Passivo não circulante,159322000.0
16412,4Bio Medicamentos,2023-12-31,286,2.03,Patrimônio líquido,391553000.0
16412,4Bio Medicamentos,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,2523439000.0
16412,4Bio Medicamentos,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-2298605000.0
16412,4Bio Medicamentos,2023-12-31,335,3.06,Despesas/Receitas operacionais,-178130000.0
16412,4Bio Medicamentos,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,46704000.0
16412,4Bio Medicamentos,2023-12-31,375,3.18,Lucro/Prejuízo do período,80167000.0
16412,4Bio Medicamentos,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,-139716000.0
16412,4Bio Medicamentos,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-6101000.0
16412,4Bio Medicamentos,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,145773000.0
16412,4Bio Medicamentos,2022-12-31,55,1,Ativo total,685862000.0
16412,4Bio Medicamentos,2022-12-31,56,1.01,Ativo circulante,521409000.0
16412,4Bio Medicamentos,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,31284000.0
16412,4Bio Medicamentos,2022-12-31,103,1.02,Ativo não circulante,164453000.0
16412,4Bio Medicamentos,2022-12-31,178,2.01,Passivo circulante,371621000.0
16412,4Bio Medicamentos,2022-12-31,230,2.02,Passivo não circulante,2800000.0
16412,4Bio Medicamentos,2022-12-31,286,2.03,Patrimônio líquido,311441000.0
16412,4Bio Medicamentos,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,1687427000.0
16412,4Bio Medicamentos,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1473568000.0
16412,4Bio Medicamentos,2022-12-31,335,3.06,Despesas/Receitas operacionais,-36347000.0
16412,4Bio Medicamentos,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,177512000.0
16412,4Bio Medicamentos,2022-12-31,375,3.18,Lucro/Prejuízo do período,134542000.0
16412,4Bio Medicamentos,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,9177000.0
16412,4Bio Medicamentos,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-31227000.0
16412,4Bio Medicamentos,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,34940000.0
16412,4Bio Medicamentos,2021-12-31,55,1,Ativo total,449524000.0
16412,4Bio Medicamentos,2021-12-31,56,1.01,Ativo circulante,372764000.0
16412,4Bio Medicamentos,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,18394000.0
16412,4Bio Medicamentos,2021-12-31,103,1.02,Ativo não circulante,76760000.0
16412,4Bio Medicamentos,2021-12-31,178,2.01,Passivo circulante,270230000.0
16412,4Bio Medicamentos,2021-12-31,230,2.02,Passivo não circulante,2316000.0
16412,4Bio Medicamentos,2021-12-31,286,2.03,Patrimônio líquido,176978000.0
16412,4Bio Medicamentos,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,1271501000.0
16412,4Bio Medicamentos,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1113382000.0
16412,4Bio Medicamentos,2021-12-31,335,3.06,Despesas/Receitas operacionais,-83595000.0
16412,4Bio Medicamentos,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,74524000.0
16412,4Bio Medicamentos,2021-12-31,375,3.18,Lucro/Prejuízo do período,69532000.0
16412,4Bio Medicamentos,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,13089000.0
16412,4Bio Medicamentos,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-22522000.0
16412,4Bio Medicamentos,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,4901000.0
16412,4Bio Medicamentos,2020-12-31,55,1,Ativo total,384769000.0
16412,4Bio Medicamentos,2020-12-31,56,1.01,Ativo circulante,322643000.0
16412,4Bio Medicamentos,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,22925000.0
16412,4Bio Medicamentos,2020-12-31,103,1.02,Ativo não circulante,62126000.0
16412,4Bio Medicamentos,2020-12-31,178,2.01,Passivo circulante,217426000.0
16412,4Bio Medicamentos,2020-12-31,230,2.02,Passivo não circulante,59857000.0
16412,4Bio Medicamentos,2020-12-31,286,2.03,Patrimônio líquido,107486000.0
16412,4Bio Medicamentos,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,998372000.0
16412,4Bio Medicamentos,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-914335000.0
16412,4Bio Medicamentos,2020-12-31,335,3.06,Despesas/Receitas operacionais,-71048000.0
16412,4Bio Medicamentos,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,12989000.0
16412,4Bio Medicamentos,2020-12-31,375,3.18,Lucro/Prejuízo do período,25574000.0
16412,4Bio Medicamentos,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,-9876000.0
16412,4Bio Medicamentos,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-3233000.0
16412,4Bio Medicamentos,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,31671000.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,55,1,Ativo total,447729628.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,56,1.01,Ativo circulante,171778086.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,7646934.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,103,1.02,Ativo não circulante,275951542.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,178,2.01,Passivo circulante,199000952.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,230,2.02,Passivo não circulante,233420319.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,286,2.03,Patrimônio líquido,15308357.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,996855760.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-783112337.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,335,3.06,Despesas/Receitas operacionais,-172006436.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,41736987.0
23738,5M Comércio Atacadista e Varejista de Alimentos,2020-12-31,375,3.18,Lucro/Prejuízo do período,7712239.0
3034,A Alves - Indústria e Comércio,2023-12-31,55,1,Ativo total,81955620.0
3034,A Alves - Indústria e Comércio,2023-12-31,56,1.01,Ativo circulante,69028471.0
3034,A Alves - Indústria e Comércio,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,4737676.0
3034,A Alves - Indústria e Comércio,2023-12-31,103,1.02,Ativo não circulante,12927149.0
3034,A Alves - Indústria e Comércio,2023-12-31,178,2.01,Passivo circulante,43857934.0
3034,A Alves - Indústria e Comércio,2023-12-31,230,2.02,Passivo não circulante,2884419.0
3034,A Alves - Indústria e Comércio,2023-12-31,286,2.03,Patrimônio líquido,35213267.0
3034,A Alves - Indústria e Comércio,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,167260102.0
3034,A Alves - Indústria e Comércio,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-136958111.0
3034,A Alves - Indústria e Comércio,2023-12-31,335,3.06,Despesas/Receitas operacionais,-16628130.0
3034,A Alves - Indústria e Comércio,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,13673861.0
3034,A Alves - Indústria e Comércio,2023-12-31,375,3.18,Lucro/Prejuízo do período,10489729.0
3034,A Alves - Indústria e Comércio,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,439386.0
3034,A Alves - Indústria e Comércio,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,3057872.0
3034,A Alves - Indústria e Comércio,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,-2374510.0
3034,A Alves - Indústria e Comércio,2022-12-31,55,1,Ativo total,74287967.0
3034,A Alves - Indústria e Comércio,2022-12-31,56,1.01,Ativo circulante,57674003.0
3034,A Alves - Indústria e Comércio,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,3614928.0
3034,A Alves - Indústria e Comércio,2022-12-31,103,1.02,Ativo não circulante,16613964.0
3034,A Alves - Indústria e Comércio,2022-12-31,178,2.01,Passivo circulante,40218941.0
3034,A Alves - Indústria e Comércio,2022-12-31,230,2.02,Passivo não circulante,8154723.0
3034,A Alves - Indústria e Comércio,2022-12-31,286,2.03,Patrimônio líquido,25914303.0
3034,A Alves - Indústria e Comércio,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,177729061.0
3034,A Alves - Indústria e Comércio,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-142766656.0
3034,A Alves - Indústria e Comércio,2022-12-31,335,3.06,Despesas/Receitas operacionais,-15227266.0
3034,A Alves - Indústria e Comércio,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,19735139.0
3034,A Alves - Indústria e Comércio,2022-12-31,375,3.18,Lucro/Prejuízo do período,14843984.0
3034,A Alves - Indústria e Comércio,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,6396683.0
3034,A Alves - Indústria e Comércio,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-1237750.0
3034,A Alves - Indústria e Comércio,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,-3012442.0
3034,A Alves - Indústria e Comércio,2021-12-31,55,1,Ativo total,55836396.0
3034,A Alves - Indústria e Comércio,2021-12-31,56,1.01,Ativo circulante,39867204.0
3034,A Alves - Indústria e Comércio,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,1468437.0
3034,A Alves - Indústria e Comércio,2021-12-31,103,1.02,Ativo não circulante,15969192.0
3034,A Alves - Indústria e Comércio,2021-12-31,178,2.01,Passivo circulante,33709059.0
3034,A Alves - Indústria e Comércio,2021-12-31,230,2.02,Passivo não circulante,10723407.0
3034,A Alves - Indústria e Comércio,2021-12-31,286,2.03,Patrimônio líquido,11403930.0
3034,A Alves - Indústria e Comércio,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,111760631.0
3034,A Alves - Indústria e Comércio,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-90616811.0
3034,A Alves - Indústria e Comércio,2021-12-31,335,3.06,Despesas/Receitas operacionais,-12841237.0
3034,A Alves - Indústria e Comércio,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,8302583.0
3034,A Alves - Indústria e Comércio,2021-12-31,375,3.18,Lucro/Prejuízo do período,6272126.0
5767,A.R. Colombo,2023-12-31,55,1,Ativo total,2455918000.0
5767,A.R. Colombo,2023-12-31,56,1.01,Ativo circulante,1435549000.0
5767,A.R. Colombo,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,135443000.0
5767,A.R. Colombo,2023-12-31,73,1.01.04,Aplicações financeiras,42001000.0
5767,A.R. Colombo,2023-12-31,103,1.02,Ativo não circulante,1020369000.0
5767,A.R. Colombo,2023-12-31,178,2.01,Passivo circulante,1238503000.0
5767,A.R. Colombo,2023-12-31,230,2.02,Passivo não circulante,428739000.0
5767,A.R. Colombo,2023-12-31,286,2.03,Patrimônio líquido,788676000.0
5767,A.R. Colombo,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,2045154000.0
5767,A.R. Colombo,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1191709000.0
5767,A.R. Colombo,2023-12-31,335,3.06,Despesas/Receitas operacionais,-793713000.0
5767,A.R. Colombo,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,59732000.0
5767,A.R. Colombo,2023-12-31,375,3.18,Lucro/Prejuízo do período,66338000.0
5767,A.R. Colombo,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,368939000.0
5767,A.R. Colombo,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-51162000.0
5767,A.R. Colombo,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,-239831000.0
5767,A.R. Colombo,2022-12-31,55,1,Ativo total,2538487000.0
5767,A.R. Colombo,2022-12-31,56,1.01,Ativo circulante,1672699000.0
5767,A.R. Colombo,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,57413000.0
5767,A.R. Colombo,2022-12-31,73,1.01.04,Aplicações financeiras,75984000.0
5767,A.R. Colombo,2022-12-31,103,1.02,Ativo não circulante,865788000.0
5767,A.R. Colombo,2022-12-31,178,2.01,Passivo circulante,1288264000.0
5767,A.R. Colombo,2022-12-31,230,2.02,Passivo não circulante,514778000.0
5767,A.R. Colombo,2022-12-31,286,2.03,Patrimônio líquido,735445000.0
5767,A.R. Colombo,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,1935143000.0
5767,A.R. Colombo,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1138474000.0
5767,A.R. Colombo,2022-12-31,335,3.06,Despesas/Receitas operacionais,-771720000.0
5767,A.R. Colombo,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,24949000.0
5767,A.R. Colombo,2022-12-31,375,3.18,Lucro/Prejuízo do período,18920000.0
5767,A.R. Colombo,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,-128571000.0
5767,A.R. Colombo,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-30036000.0
5767,A.R. Colombo,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,166421000.0
5767,A.R. Colombo,2021-12-31,55,1,Ativo total,2185478000.0
5767,A.R. Colombo,2021-12-31,56,1.01,Ativo circulante,1282217000.0
5767,A.R. Colombo,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,49599000.0
5767,A.R. Colombo,2021-12-31,73,1.01.04,Aplicações financeiras,7808000.0
5767,A.R. Colombo,2021-12-31,103,1.02,Ativo não circulante,903261000.0
5767,A.R. Colombo,2021-12-31,178,2.01,Passivo circulante,1150797000.0
5767,A.R. Colombo,2021-12-31,230,2.02,Passivo não circulante,329434000.0
5767,A.R. Colombo,2021-12-31,286,2.03,Patrimônio líquido,705247000.0
5767,A.R. Colombo,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,1808380000.0
5767,A.R. Colombo,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1129812000.0
5767,A.R. Colombo,2021-12-31,335,3.06,Despesas/Receitas operacionais,-619144000.0
5767,A.R. Colombo,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,59424000.0
5767,A.R. Colombo,2021-12-31,375,3.18,Lucro/Prejuízo do período,75228000.0
5767,A.R. Colombo,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,-118337000.0
5767,A.R. Colombo,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-41522000.0
5767,A.R. Colombo,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,-13009000.0
5767,A.R. Colombo,2020-12-31,55,1,Ativo total,2130107000.0
5767,A.R. Colombo,2020-12-31,56,1.01,Ativo circulante,1356579000.0
5767,A.R. Colombo,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,222467000.0
5767,A.R. Colombo,2020-12-31,73,1.01.04,Aplicações financeiras,10721000.0
5767,A.R. Colombo,2020-12-31,103,1.02,Ativo não circulante,773528000.0
5767,A.R. Colombo,2020-12-31,178,2.01,Passivo circulante,805127000.0
5767,A.R. Colombo,2020-12-31,230,2.02,Passivo não circulante,731252000.0
5767,A.R. Colombo,2020-12-31,286,2.03,Patrimônio líquido,593728000.0
5767,A.R. Colombo,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,1542200000.0
5767,A.R. Colombo,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1005876000.0
5767,A.R. Colombo,2020-12-31,335,3.06,Despesas/Receitas operacionais,-331842000.0
5767,A.R. Colombo,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,204482000.0
5767,A.R. Colombo,2020-12-31,375,3.18,Lucro/Prejuízo do período,236648000.0
5767,A.R. Colombo,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,1602000.0
5767,A.R. Colombo,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-43648000.0
5767,A.R. Colombo,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,236802000.0
5767,A.R. Colombo Administração e Participações,2023-12-31,55,1,Ativo total,2455918000.0
